CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14631,50,3,1006.98,3,3,4,334,Loyal Customers
14632,262,1,114.56,1,1,1,111,Lost
14633,265,1,344.90000000000003,1,1,2,112,Lost
14636,35,2,609.85,3,3,3,333,Loyal Customers
14638,50,1,443.6,3,1,2,312,Need Attention
14639,51,6,2984.49,3,5,5,355,Loyal Customers
14640,23,6,2125.08,4,5,5,455,Champions
14641,21,1,110.46,4,1,1,411,Promising
14642,58,1,96.12,3,1,1,311,Need Attention
14643,169,2,693.8100000000001,2,3,3,233,At Risk
14644,67,2,830.76,3,3,3,333,Loyal Customers
14645,156,2,597.09,2,3,3,233,At Risk
14646,1,73,280206.02,5,5,5,555,Champions
14647,200,1,243.22,1,1,1,111,Lost
14649,4,4,1417.29,5,4,4,544,Champions
14651,66,2,654.6,3,3,3,333,Loyal Customers
14652,76,1,114.18,2,1,1,211,Lost
14653,0,7,1947.55,5,5,4,554,Champions
14655,7,4,1932.23,5,4,4,544,Champions
14656,168,2,291.05,2,3,2,232,At Risk
14657,17,4,848.22,4,4,3,443,Loyal Customers
14658,4,2,247.15,5,3,1,531,Others
14659,8,9,2529.93,5,5,5,555,Champions
14660,86,2,285.74,2,3,2,232,At Risk
14661,26,1,107.95,4,1,1,411,Promising
14662,28,4,771.17,4,4,3,443,Loyal Customers
14664,19,2,637.89,4,3,3,433,Loyal Customers
14665,60,5,1835.7,3,4,4,344,Loyal Customers
14666,23,1,195.25,4,1,1,411,Promising
14667,10,25,9241.2,5,5,5,555,Champions
14669,241,3,1269.99,1,3,4,134,At Risk
14670,279,2,411.53,1,3,2,132,At Risk
14672,234,2,765.55,1,3,3,133,At Risk
14673,2,5,1736.4,5,4,4,544,Champions
14675,15,1,604.75,4,1,3,413,Promising
14676,30,6,2548.2400000000002,4,5,5,455,Champions
14680,24,16,28754.11,4,5,5,455,Champions
14681,70,3,498.95,3,3,3,333,Loyal Customers
14682,187,2,52.0,1,3,1,131,At Risk
14684,25,5,1236.28,4,4,4,444,Champions
14687,106,1,628.38,2,1,3,213,Cant Lose
14688,7,21,5630.87,5,5,5,555,Champions
14689,208,1,112.8,1,1,1,111,Lost
14690,43,2,371.7,3,3,2,332,Others
14691,30,5,2114.33,4,4,5,445,Champions
14692,136,4,591.55,2,4,3,243,At Risk
14693,264,1,172.9,1,1,1,111,Lost
14696,3,7,2078.95,5,5,5,555,Champions
14697,217,2,188.60999999999999,1,3,1,131,At Risk
14698,1,5,1250.76,5,4,4,544,Champions
14699,213,1,109.13000000000001,1,1,1,111,Lost
14700,31,3,2235.3,4,3,5,435,Loyal Customers
14701,10,9,2549.37,5,5,5,555,Champions
14702,0,17,3292.14,5,5,5,555,Champions
14703,14,1,318.17,4,1,2,412,Promising
14704,10,9,1546.91,5,5,4,554,Champions
14705,198,1,179.0,1,1,1,111,Lost
14708,2,3,1126.37,5,3,4,534,Loyal Customers
14709,14,13,4921.04,4,5,5,455,Champions
14710,13,4,606.13,4,4,3,443,Loyal Customers
14711,9,11,2868.8,5,5,5,555,Champions
14712,28,3,917.07,4,3,3,433,Loyal Customers
14713,8,11,2666.36,5,5,5,555,Champions
14714,23,1,160.19,4,1,1,411,Promising
14715,24,4,867.38,4,4,3,443,Loyal Customers
14716,42,2,329.68,3,3,2,332,Others
14719,1,5,1602.13,5,4,4,544,Champions
14720,5,3,663.81,5,3,3,533,Loyal Customers
14722,146,1,187.92000000000002,2,1,1,211,Lost
14723,9,6,1158.3,5,5,4,554,Champions
14725,24,1,718.08,4,1,3,413,Promising
14727,273,1,268.58,1,1,2,112,Lost
14729,373,1,313.49,1,1,2,112,Lost
14730,0,8,2005.06,5,5,4,554,Champions
14731,46,3,380.02,3,3,2,332,Others
14732,7,8,2702.4900000000002,5,5,5,555,Champions
14733,15,12,9585.91,4,5,5,455,Champions
14735,3,32,6065.69,5,5,5,555,Champions
14737,3,3,1164.55,5,3,4,534,Loyal Customers
14738,42,7,1314.45,3,5,4,354,Loyal Customers
14739,3,7,3902.28,5,5,5,555,Champions
14740,196,3,1448.21,1,3,4,134,At Risk
14741,11,6,1400.34,5,5,4,554,Champions
14744,15,7,1099.98,4,5,4,454,Champions
14745,112,5,1220.26,2,4,4,244,At Risk
14747,248,1,328.2,1,1,2,112,Lost
14748,28,5,1415.75,4,4,4,444,Champions
14752,43,1,389.64,3,1,2,312,Need Attention
14753,86,1,563.15,2,1,3,213,Cant Lose
14754,44,2,638.05,3,3,3,333,Loyal Customers
14755,9,11,5010.28,5,5,5,555,Champions
14756,14,1,738.96,4,1,3,413,Promising
14757,74,1,420.5,2,1,2,212,Lost
14758,144,4,1484.06,2,4,4,244,At Risk
14759,4,3,1625.97,5,3,4,534,Loyal Customers
14760,296,1,89.2,1,1,1,111,Lost
14761,58,2,255.9,3,3,2,332,Others
14762,263,1,300.52,1,1,2,112,Lost
14764,46,1,278.3,3,1,2,312,Need Attention
14765,28,3,254.11,4,3,2,432,Others
14766,7,6,2473.37,5,5,5,555,Champions
14768,16,2,192.60000000000002,4,3,1,431,Others
14769,2,8,10674.75,5,5,5,555,Champions
14770,231,2,876.42,1,3,3,133,At Risk
14772,111,1,139.26,2,1,1,211,Lost
14775,57,3,1011.9,3,3,4,334,Loyal Customers
14776,50,11,2538.3,3,5,5,355,Loyal Customers
14778,126,2,730.86,2,3,3,233,At Risk
14779,280,3,386.15,1,3,2,132,At Risk
14780,54,2,447.68,3,3,2,332,Others
14782,319,1,200.10000000000002,1,1,1,111,Lost
14784,25,2,289.99,4,3,2,432,Others
14785,9,2,77.4,5,3,1,531,Others
14788,6,2,679.4399999999999,5,3,3,533,Loyal Customers
14789,28,1,197.64,4,1,1,411,Promising
14790,16,4,745.06,4,4,3,443,Loyal Customers
14792,63,1,6.2,3,1,1,311,Need Attention
14793,20,1,228.99,4,1,1,411,Promising
14794,2,7,1319.91,5,5,4,554,Champions
14795,165,1,131.45000000000002,2,1,1,211,Lost
14796,0,17,8022.49,5,5,5,555,Champions
14798,52,3,173.74,3,3,1,331,Others
14799,50,1,157.7,3,1,1,311,Need Attention
14800,47,12,4339.74,3,5,5,355,Loyal Customers
14801,60,1,193.14,3,1,1,311,Need Attention
14803,161,3,845.55,2,3,3,233,At Risk
14804,8,1,353.27,5,1,2,512,Promising
14805,14,4,554.65,4,4,3,443,Loyal Customers
14806,74,1,193.39000000000001,2,1,1,211,Lost
14808,39,8,2741.17,3,5,5,355,Loyal Customers
14810,40,11,2087.88,3,5,5,355,Loyal Customers
14813,369,2,155.43,1,3,1,131,At Risk
14815,36,2,778.5,3,3,3,333,Loyal Customers
14816,196,1,271.85,1,1,2,112,Lost
14817,199,2,1110.34,1,3,4,134,At Risk
14818,73,3,657.8,2,3,3,233,At Risk
14819,63,2,272.07,3,3,2,332,Others
14820,20,4,507.29,4,4,3,443,Loyal Customers
14821,366,1,48.800000000000004,1,1,1,111,Lost
14823,179,3,321.43,1,3,2,132,At Risk
14824,9,4,1127.71,5,4,4,544,Champions
14825,3,12,2226.91,5,5,5,555,Champions
14828,196,3,2139.76,1,3,5,135,At Risk
14829,28,4,697.55,4,4,3,443,Loyal Customers
14830,52,1,197.13,3,1,1,311,Need Attention
14834,17,6,1720.3,4,5,4,454,Champions
14836,9,3,102.44999999999999,5,3,1,531,Others
14837,89,4,1649.5,2,4,4,244,At Risk
14840,267,1,62.85,1,1,1,111,Lost
14841,52,6,3295.76,3,5,5,355,Loyal Customers
14842,43,4,2824.69,3,4,5,345,Loyal Customers
14844,63,4,3189.81,3,4,5,345,Loyal Customers
14847,148,1,309.4,2,1,2,212,Lost
14849,21,25,7930.54,4,5,5,455,Champions
14850,311,1,325.75,1,1,2,112,Lost
14851,22,2,511.35,4,3,3,433,Loyal Customers
14852,57,6,2836.69,3,5,5,355,Loyal Customers
14853,23,2,475.8,4,3,2,432,Others
14854,77,7,2759.83,2,5,5,255,At Risk
14855,118,2,645.65,2,3,3,233,At Risk
14856,35,3,1311.3799999999999,3,3,4,334,Loyal Customers
14857,59,2,1173.12,3,3,4,334,Loyal Customers
14859,12,4,1353.74,5,4,4,544,Champions
14860,18,1,170.32,4,1,1,411,Promising
14861,51,1,125.79,3,1,1,311,Need Attention
14862,25,2,841.1999999999999,4,3,3,433,Loyal Customers
14863,28,1,266.76,4,1,2,412,Promising
14865,6,2,52.2,5,3,1,531,Others
14866,10,12,14389.9,5,5,5,555,Champions
14867,185,3,710.28,1,3,3,133,At Risk
14868,2,8,2953.59,5,5,5,555,Champions
14869,8,2,725.7,5,3,3,533,Loyal Customers
14870,261,1,327.25,1,1,2,112,Lost
14871,2,4,522.38,5,4,3,543,Loyal Customers
14873,209,1,519.68,1,1,3,113,Cant Lose
14875,107,2,1465.3200000000002,2,3,4,234,At Risk
14878,12,9,1485.54,5,5,4,554,Champions
14880,76,3,706.19,2,3,3,233,At Risk
14881,19,1,255.4,4,1,2,412,Promising
14882,26,2,589.7,4,3,3,433,Loyal Customers
14883,18,6,761.59,4,5,3,453,Loyal Customers
14885,131,1,765.3199999999999,2,1,3,213,Cant Lose
14886,252,1,364.8,1,1,2,112,Lost
14887,78,1,1862.0,2,1,4,214,Cant Lose
14888,206,1,369.2,1,1,2,112,Lost
14889,335,1,135.9,1,1,1,111,Lost
14890,253,1,125.65,1,1,1,111,Lost
14891,147,2,554.38,2,3,3,233,At Risk
14893,9,2,1237.8500000000001,5,3,4,534,Loyal Customers
14894,84,1,655.75,2,1,3,213,Cant Lose
14895,7,20,11138.710000000001,5,5,5,555,Champions
14896,204,2,468.77000000000004,1,3,2,132,At Risk
14897,7,4,1366.38,5,4,4,544,Champions
14898,22,6,1303.52,4,5,4,454,Champions
14901,10,9,1421.29,5,5,4,554,Champions
14902,25,1,332.66,4,1,2,412,Promising
14903,20,5,2810.63,4,4,5,445,Champions
14904,1,2,1025.44,5,3,4,534,Loyal Customers
14905,157,2,616.15,2,3,3,233,At Risk
14907,2,7,3501.1,5,5,5,555,Champions
14908,73,1,277.8,2,1,2,212,Lost
14910,2,4,434.35,5,4,2,542,Others
14911,0,201,143825.06,5,5,5,555,Champions
14912,16,2,867.85,4,3,3,433,Loyal Customers
14913,35,4,1227.43,3,4,4,344,Loyal Customers
14915,90,2,307.48,2,3,2,232,At Risk
14916,70,4,1268.98,3,4,4,344,Loyal Customers
14918,115,2,1610.15,2,3,4,234,At Risk
14920,212,2,977.77,1,3,4,134,At Risk
14921,29,2,1316.07,4,3,4,434,Loyal Customers
14923,50,1,749.1,3,1,3,313,Others
14924,245,1,310.05,1,1,2,112,Lost
14929,31,1,223.88,4,1,1,411,Promising
14930,108,3,2372.86,2,3,5,235,At Risk
14931,4,5,1257.68,5,4,4,544,Champions
14932,365,1,363.53,1,1,2,112,Lost
14934,81,2,1890.94,2,3,4,234,At Risk
14935,296,1,1784.71,1,1,4,114,Cant Lose
14936,33,8,8137.02,3,5,5,355,Loyal Customers
14937,56,3,1621.88,3,3,4,334,Loyal Customers
14944,29,12,5900.25,4,5,5,455,Champions
14946,13,1,100.9,4,1,1,411,Promising
14947,71,2,290.82,3,3,2,332,Others
14948,22,6,1101.97,4,5,4,454,Champions
14950,18,1,371.2,4,1,2,412,Promising
14951,78,1,311.69,2,1,2,212,Lost
14952,59,11,8099.49,3,5,5,355,Loyal Customers
14953,24,1,289.82,4,1,2,412,Promising
14954,11,1,336.17,5,1,2,512,Promising
14957,252,1,58.49,1,1,1,111,Lost
14958,146,3,499.68,2,3,3,233,At Risk
14959,63,4,695.42,3,4,3,343,Loyal Customers
14960,7,2,221.27,5,3,1,531,Others
14961,10,9,7044.68,5,5,5,555,Champions
14962,270,1,126.7,1,1,1,111,Lost
14963,9,5,1487.8,5,4,4,544,Champions
14964,246,1,206.21,1,1,1,111,Lost
14965,95,2,599.0,2,3,3,233,At Risk
14966,14,1,191.32,4,1,1,411,Promising
14967,49,1,463.8,3,1,2,312,Need Attention
14968,29,1,147.59,4,1,1,411,Promising
14970,67,4,1592.06,3,4,4,344,Loyal Customers
14971,34,3,1116.57,3,3,4,334,Loyal Customers
14972,127,1,114.77,2,1,1,211,Lost
14973,106,3,1314.45,2,3,4,234,At Risk
14974,36,1,114.39,3,1,1,311,Need Attention
14975,56,1,279.94,3,1,2,312,Need Attention
14976,56,7,790.86,3,5,3,353,Loyal Customers
14978,71,5,1931.42,3,4,4,344,Loyal Customers
14981,245,1,102.12,1,1,1,111,Lost
14984,18,2,213.27,4,3,1,431,Others
14985,197,2,296.75,1,3,2,132,At Risk
14987,15,2,326.4,4,3,2,432,Others
14988,211,1,334.54,1,1,2,112,Lost
14995,38,2,233.23000000000002,3,3,1,331,Others
14997,45,3,546.1999999999999,3,3,3,333,Loyal Customers
14998,169,2,429.87,2,3,2,232,At Risk
15000,47,1,490.52,3,1,3,313,Others
15002,115,4,1641.76,2,4,4,244,At Risk
15004,146,1,1246.32,2,1,4,214,Cant Lose
15005,15,28,6316.57,4,5,5,455,Champions
15006,50,1,502.09,3,1,3,313,Others
15007,158,1,156.91,2,1,1,211,Lost
15009,11,3,1261.78,5,3,4,534,Loyal Customers
15010,35,1,308.94,3,1,2,312,Need Attention
15012,53,2,423.04,3,3,2,332,Others
15014,42,2,260.17,3,3,2,332,Others
15016,172,1,170.04,2,1,1,211,Lost
15017,33,1,125.58,3,1,1,311,Need Attention
15018,38,3,496.21000000000004,3,3,3,333,Loyal Customers
15019,266,1,266.0,1,1,2,112,Lost
15021,8,9,1914.82,5,5,4,554,Champions
15022,11,4,905.04,5,4,3,543,Loyal Customers
15023,2,11,6802.76,5,5,5,555,Champions
15024,9,10,1661.33,5,5,4,554,Champions
15025,32,1,377.01,4,1,2,412,Promising
15026,79,3,469.0,2,3,2,232,At Risk
15027,30,4,1066.1499999999999,4,4,4,444,Champions
15028,7,4,627.13,5,4,3,543,Loyal Customers
15030,71,2,518.28,3,3,3,333,Loyal Customers
15031,3,4,668.14,5,4,3,543,Loyal Customers
15032,255,3,4959.1,1,3,5,135,At Risk
15033,4,10,2586.67,5,5,5,555,Champions
15034,15,8,4308.61,4,5,5,455,Champions
15035,89,1,252.73000000000002,2,1,2,212,Lost
15036,71,3,465.55,3,3,2,332,Others
15038,58,6,705.49,3,5,3,353,Loyal Customers
15039,9,47,19914.44,5,5,5,555,Champions
15041,169,1,180.35,2,1,1,211,Lost
15042,198,1,135.93,1,1,1,111,Lost
15043,30,1,537.0,4,1,3,413,Promising
15044,18,17,7700.2300000000005,4,5,5,455,Champions
15045,151,2,735.66,2,3,3,233,At Risk
15046,8,15,5213.7699999999995,5,5,5,555,Champions
15047,269,1,343.62,1,1,2,112,Lost
15048,64,4,384.05,3,4,2,342,Others
15049,273,1,121.17000000000002,1,1,1,111,Lost
15050,24,3,1782.09,4,3,4,434,Loyal Customers
15051,22,3,1391.61,4,3,4,434,Loyal Customers
15052,318,1,215.78,1,1,1,111,Lost
15053,4,3,697.79,5,3,3,533,Loyal Customers
15054,11,2,302.1,5,3,2,532,Others
15057,274,2,1489.5,1,3,4,134,At Risk
15058,24,11,2124.9900000000002,4,5,5,455,Champions
15059,40,9,1337.72,3,5,4,354,Loyal Customers
15060,7,4,303.09,5,4,2,542,Others
15061,3,48,54534.14,5,5,5,555,Champions
15062,70,4,987.86,3,4,4,344,Loyal Customers
15063,212,1,370.79999999999995,1,1,2,112,Lost
15065,37,4,3158.13,3,4,5,345,Loyal Customers
15066,52,1,893.59,3,1,3,313,Others
15067,77,3,1744.76,2,3,4,234,At Risk
15068,45,2,553.36,3,3,3,333,Loyal Customers
15069,178,1,1109.53,2,1,4,214,Cant Lose
15070,372,1,106.2,1,1,1,111,Lost
15071,93,2,982.07,2,3,4,234,At Risk
15073,9,3,1043.41,5,3,4,534,Loyal Customers
15074,104,1,748.87,2,1,3,213,Cant Lose
15075,77,1,773.03,2,1,3,213,Cant Lose
15076,172,1,880.85,2,1,3,213,Cant Lose
15078,6,32,9743.11,5,5,5,555,Champions
15079,212,4,895.61,1,4,3,143,At Risk
15081,21,5,504.8,4,4,3,443,Loyal Customers
15083,256,1,88.2,1,1,1,111,Lost
15087,281,1,306.94,1,1,2,112,Lost
15088,20,2,1160.07,4,3,4,434,Loyal Customers
15089,9,6,2420.84,5,5,5,555,Champions
15090,307,1,381.32,1,1,2,112,Lost
15091,67,1,480.71,3,1,2,312,Need Attention
15092,214,2,457.81,1,3,2,132,At Risk
15093,17,6,4597.02,4,5,5,455,Champions
15095,103,4,1370.6,2,4,4,244,At Risk
15096,42,1,219.39000000000001,3,1,1,311,Need Attention
15097,3,1,248.08,5,1,1,511,Promising
15098,181,3,39916.5,1,3,5,135,At Risk
15099,83,1,410.48,2,1,2,212,Lost
15100,333,3,876.0,1,3,3,133,At Risk
15101,8,2,317.53,5,3,2,532,Others
15103,30,2,703.36,4,3,3,433,Loyal Customers
15104,196,2,1027.44,1,3,4,134,At Risk
15105,17,7,2298.93,4,5,5,455,Champions
15106,17,5,1422.52,4,4,4,444,Champions
15107,310,6,319.5,1,5,2,152,At Risk
15108,141,4,1300.25,2,4,4,244,At Risk
15109,245,1,484.95,1,1,2,112,Lost
15110,23,4,996.1,4,4,4,444,Champions
15111,28,3,1567.48,4,3,4,434,Loyal Customers
15113,9,3,3609.33,5,3,5,535,Loyal Customers
15114,29,10,2760.56,4,5,5,455,Champions
15115,17,1,340.11,4,1,2,412,Promising
15116,17,4,1352.75,4,4,4,444,Champions
15117,14,5,1551.78,4,4,4,444,Champions
15118,133,1,244.8,2,1,1,211,Lost
15119,245,1,266.4,1,1,2,112,Lost
15120,133,1,358.82,2,1,2,212,Lost
15121,49,2,457.72,3,3,2,332,Others
15122,113,3,1633.78,2,3,4,234,At Risk
15123,6,2,2199.31,5,3,5,535,Loyal Customers
15124,22,2,184.19,4,3,1,431,Others
15125,24,15,11528.48,4,5,5,455,Champions
15127,65,1,406.53,3,1,2,312,Need Attention
15128,59,4,1471.0,3,4,4,344,Loyal Customers
15129,49,11,3447.4,3,5,5,355,Loyal Customers
15130,169,1,330.11,2,1,2,212,Lost
15132,17,5,977.9300000000001,4,4,4,444,Champions
15133,127,3,982.42,2,3,4,234,At Risk
15134,14,8,1387.99,4,5,4,454,Champions
15135,238,1,139.05,1,1,1,111,Lost
15136,2,4,1286.7,5,4,4,544,Champions
15139,239,2,178.96,1,3,1,131,At Risk
15140,51,7,2354.25,3,5,5,355,Loyal Customers
15142,45,1,498.74,3,1,3,313,Others
15143,225,1,259.45,1,1,2,112,Lost
15144,7,17,6580.44,5,5,5,555,Champions
15145,3,4,1194.73,5,4,4,544,Champions
15146,164,2,1327.16,2,3,4,234,At Risk
15147,239,1,623.5,1,1,3,113,Cant Lose
15148,10,1,301.29,5,1,2,512,Promising
15149,133,1,520.8000000000001,2,1,3,213,Cant Lose
15150,16,10,5314.47,4,5,5,455,Champions
15152,9,13,4745.69,5,5,5,555,Champions
15153,30,1,329.25,4,1,2,412,Promising
15154,74,1,296.42,2,1,2,212,Lost
15156,0,3,961.49,5,3,4,534,Loyal Customers
15157,3,3,1936.07,5,3,4,534,Loyal Customers
15158,44,1,401.40000000000003,3,1,2,312,Need Attention
15159,1,30,18641.010000000002,5,5,5,555,Champions
15160,356,1,158.16,1,1,1,111,Lost
15163,17,2,304.47,4,3,2,432,Others
15164,68,3,843.05,3,3,3,333,Loyal Customers
15165,372,1,487.75,1,1,2,112,Lost
15167,320,1,163.0,1,1,1,111,Lost
15168,25,1,106.56,4,1,1,411,Promising
15171,330,1,1289.5,1,1,4,114,Cant Lose
15172,8,5,1624.05,5,4,4,544,Champions
15174,322,1,135.75,1,1,1,111,Lost
15175,71,1,224.14,3,1,1,311,Need Attention
15178,259,1,40.5,1,1,1,111,Lost
15179,17,5,2206.95,4,4,5,445,Champions
15180,366,1,87.5,1,1,1,111,Lost
15181,65,3,689.4799999999999,3,3,3,333,Loyal Customers
15182,153,2,622.85,2,3,3,233,At Risk
15184,28,2,406.76,4,3,2,432,Others
15185,69,1,310.62,3,1,2,312,Need Attention
15186,13,2,411.41,4,3,2,432,Others
15187,1,16,4777.18,5,5,5,555,Champions
15189,0,41,16225.39,5,5,5,555,Champions
15192,119,3,1044.32,2,3,4,234,At Risk
15193,60,1,499.32,3,1,3,313,Others
15194,2,15,7616.53,5,5,5,555,Champions
15195,2,1,3861.0,5,1,5,515,Promising
15197,10,3,1079.6100000000001,5,3,4,534,Loyal Customers
15198,91,2,193.64,2,3,1,231,At Risk
15199,58,4,1268.7,3,4,4,344,Loyal Customers
15201,86,5,1236.54,2,4,4,244,At Risk
15203,25,6,1827.8,4,5,4,454,Champions
15204,356,1,316.58,1,1,2,112,Lost
15205,84,2,653.24,2,3,3,233,At Risk
15206,9,4,420.29999999999995,5,4,2,542,Others
15208,0,5,870.12,5,4,3,543,Loyal Customers
15210,224,1,331.18,1,1,2,112,Lost
15211,59,2,894.4100000000001,3,3,3,333,Loyal Customers
15212,240,1,101.8,1,1,1,111,Lost
15213,318,2,328.35,1,3,2,132,At Risk
15214,1,8,1661.44,5,5,4,554,Champions
15215,46,3,734.94,3,3,3,333,Loyal Customers
15216,87,1,96.6,2,1,1,211,Lost
15218,10,11,5756.89,5,5,5,555,Champions
15219,175,1,305.75,2,1,2,212,Lost
15220,51,6,1778.96,3,5,4,354,Loyal Customers
15221,365,1,403.25,1,1,2,112,Lost
15222,318,1,585.0,1,1,3,113,Cant Lose
15223,225,2,755.75,1,3,3,133,At Risk
15224,357,2,322.08,1,3,2,132,At Risk
15225,233,1,409.40000000000003,1,1,2,112,Lost
15226,310,1,154.41,1,1,1,111,Lost
15227,36,5,1219.4,3,4,4,344,Loyal Customers
15228,65,4,3386.71,3,4,5,345,Loyal Customers
15230,238,2,429.6,1,3,2,132,At Risk
15232,112,2,612.06,2,3,3,233,At Risk
15234,276,1,197.0,1,1,1,111,Lost
15235,217,12,2247.51,1,5,5,155,At Risk
15236,298,1,321.05,1,1,2,112,Lost
15237,1,4,1412.32,5,4,4,544,Champions
15238,28,3,1071.99,4,3,4,434,Loyal Customers
15239,9,2,780.59,5,3,3,533,Loyal Customers
15240,44,5,1706.57,3,4,4,344,Loyal Customers
15241,66,8,1756.44,3,5,4,354,Loyal Customers
15243,73,1,316.68,2,1,2,212,Lost
15244,64,2,631.57,3,3,3,333,Loyal Customers
15245,133,3,2515.84,2,3,5,235,At Risk
15246,237,2,514.15,1,3,3,133,At Risk
15247,121,1,356.0,2,1,2,212,Lost
15249,31,13,6688.46,4,5,5,455,Champions
15251,8,11,10484.99,5,5,5,555,Champions
15252,35,2,740.78,3,3,3,333,Loyal Customers
15253,15,5,918.1999999999999,4,4,3,443,Loyal Customers
15254,126,1,300.36,2,1,2,212,Lost
15255,66,1,890.85,3,1,3,313,Others
15256,148,1,98.45,2,1,1,211,Lost
15257,282,1,317.15,1,1,2,112,Lost
15258,168,2,623.16,2,3,3,233,At Risk
15260,99,7,1810.77,2,5,4,254,At Risk
15261,134,1,254.82,2,1,2,212,Lost
15262,323,1,178.95000000000002,1,1,1,111,Lost
15263,106,1,156.51,2,1,1,211,Lost
15264,63,1,393.74,3,1,2,312,Need Attention
15265,150,2,1506.1200000000001,2,3,4,234,At Risk
15266,337,1,119.3,1,1,1,111,Lost
15267,21,5,1717.36,4,4,4,444,Champions
15269,23,1,408.8,4,1,2,412,Promising
15270,15,7,2379.49,4,5,5,455,Champions
15271,6,15,2507.07,5,5,5,555,Champions
15272,56,2,721.94,3,3,3,333,Loyal Customers
15274,3,2,716.57,5,3,3,533,Loyal Customers
15275,37,1,615.14,3,1,3,313,Others
15276,65,1,135.31,3,1,1,311,Need Attention
15277,46,1,255.89999999999998,3,1,2,312,Need Attention
15279,354,1,290.51,1,1,2,112,Lost
15280,171,1,113.12,2,1,1,211,Lost
15281,58,9,2332.15,3,5,5,355,Loyal Customers
15286,49,1,240.55,3,1,1,311,Need Attention
15287,21,2,486.69,4,3,2,432,Others
15288,42,5,2306.52,3,4,5,345,Loyal Customers
15289,28,3,939.78,4,3,3,433,Loyal Customers
15290,4,18,7943.22,5,5,5,555,Champions
15291,25,15,4668.3,4,5,5,455,Champions
15292,200,1,180.94,1,1,1,111,Lost
15296,50,6,3672.86,3,5,5,355,Loyal Customers
15297,9,3,641.94,5,3,3,533,Loyal Customers
15298,1,12,4799.9,5,5,5,555,Champions
15299,66,7,4507.01,3,5,5,355,Loyal Customers
15300,63,1,496.44,3,1,3,313,Others
15301,50,12,5070.35,3,5,5,355,Loyal Customers
15303,289,1,574.02,1,1,3,113,Cant Lose
15304,60,8,694.4000000000001,3,5,3,353,Loyal Customers
15306,63,3,1174.35,3,3,4,334,Loyal Customers
15307,95,1,205.3,2,1,1,211,Lost
15308,273,1,310.47,1,1,2,112,Lost
15311,0,91,60767.9,5,5,5,555,Champions
15312,74,4,924.85,2,4,3,243,At Risk
15313,109,1,52.0,2,1,1,211,Lost
15314,198,1,327.97,1,1,2,112,Lost
15315,63,2,570.5,3,3,3,333,Loyal Customers
15316,326,1,165.0,1,1,1,111,Lost
15318,3,1,312.62,5,1,2,512,Promising
15319,283,1,204.5,1,1,1,111,Lost
15320,43,1,267.13,3,1,2,312,Need Attention
15321,70,3,2748.31,3,3,5,335,Loyal Customers
15322,85,1,679.68,2,1,3,213,Cant Lose
15325,103,1,162.29,2,1,1,211,Lost
15326,333,1,311.71,1,1,2,112,Lost
15327,52,1,208.75,3,1,1,311,Need Attention
15329,38,3,1049.7,3,3,4,334,Loyal Customers
15330,31,2,714.96,4,3,3,433,Loyal Customers
15332,365,4,1661.06,1,4,4,144,At Risk
15333,207,1,1028.56,1,1,4,114,Cant Lose
15334,156,3,351.67,2,3,2,232,At Risk
15335,53,1,173.97,3,1,1,311,Need Attention
15339,65,2,574.07,3,3,3,333,Loyal Customers
15341,80,1,2020.52,2,1,4,214,Cant Lose
15342,129,1,406.09,2,1,2,212,Lost
15343,86,1,364.5,2,1,2,212,Lost
15344,0,3,563.94,5,3,3,533,Loyal Customers
15345,45,1,393.54,3,1,2,312,Need Attention
15346,332,1,252.42000000000002,1,1,2,112,Lost
15347,365,1,201.60000000000002,1,1,1,111,Lost
15348,71,1,158.04,3,1,1,311,Need Attention
15349,157,2,473.81,2,3,2,232,At Risk
15350,372,1,115.65,1,1,1,111,Lost
15351,11,7,1960.1100000000001,5,5,4,554,Champions
15353,254,2,777.02,1,3,3,133,At Risk
15355,28,2,277.05,4,3,2,432,Others
15356,30,10,2766.5,4,5,5,455,Champions
15358,4,22,8347.2,5,5,5,555,Champions
15360,39,1,427.93,3,1,2,312,Need Attention
15361,361,1,418.92,1,1,2,112,Lost
15363,372,1,326.0,1,1,2,112,Lost
15364,95,2,913.19,2,3,3,233,At Risk
15365,25,7,2314.32,4,5,5,455,Champions
15366,74,2,602.51,2,3,3,233,At Risk
15367,56,4,1877.59,3,4,4,344,Loyal Customers
15368,20,1,446.94000000000005,4,1,2,412,Promising
15370,40,7,2386.05,3,5,5,355,Loyal Customers
15372,136,1,2007.3999999999999,2,1,4,214,Cant Lose
15373,7,12,2415.91,5,5,5,555,Champions
15374,128,1,168.0,2,1,1,211,Lost
15376,39,3,1233.3600000000001,3,3,4,334,Loyal Customers
15379,168,7,3703.29,2,5,5,255,At Risk
15380,8,5,1690.2600000000002,5,4,4,544,Champions
15381,213,2,596.85,1,3,3,133,At Risk
15382,14,6,5955.71,4,5,5,455,Champions
15384,169,2,642.41,2,3,3,233,At Risk
15385,39,1,316.88,3,1,2,312,Need Attention
15386,185,1,394.14,1,1,2,112,Lost
15388,269,1,140.54,1,1,1,111,Lost
15389,171,1,500.0,2,1,3,213,Cant Lose
15392,4,4,1535.53,5,4,4,544,Champions
15393,15,2,231.86,4,3,1,431,Others
